intake_year,animal_type,breed,count
2015,Dog,Yorkshire Terrier/Chihuahua Shorthair,8
2015,Dog,Shiba Inu Mix,8
2015,Dog,Pug/Chihuahua Shorthair,8
2015,Dog,Plott Hound/Labrador Retriever,8
2015,Dog,St. Bernard Rough Coat Mix,8
2015,Dog,Labrador Retriever/Chow Chow,8
2015,Dog,Labrador Retriever/Catahoula,8
2015,Dog,Cocker Spaniel/Labrador Retriever,8
2015,Dog,Greyhound,8
2015,Dog,Labrador Retriever/Chinese Sharpei,8
2015,Dog,Cocker Spaniel,8
2015,Dog,Labrador Retriever/Pointer,8
2015,Dog,Basenji Mix,8
2015,Dog,Cardigan Welsh Corgi/Chihuahua Shorthair,8
2015,Dog,Australian Cattle Dog/German Shepherd,8
2015,Dog,Boston Terrier,8
2015,Dog,Alaskan Husky Mix,8
2015,Dog,Anatol Shepherd,8
2015,Dog,Border Collie,8
2015,Dog,Mastiff/Chinese Sharpei,7
2015,Dog,Siberian Husky/German Shepherd,7
2015,Dog,Swedish Vallhund Mix,7
2015,Dog,Toy Fox Terrier Mix,7
2015,Dog,Smooth Fox Terrier Mix,7
2015,Dog,Miniature Pinscher,7
2015,Dog,Parson Russell Terrier Mix,7
2015,Dog,Treeing Walker Coonhound Mix,7
2015,Dog,Pomeranian/Chihuahua Longhair,7
2015,Dog,Yorkshire Terrier/Rat Terrier,7
2015,Dog,Italian Greyhound Mix,7
2015,Dog,Greyhound Mix,7
2015,Dog,Chihuahua Shorthair/Pug,7
2015,Dog,Collie Rough Mix,7
2015,Dog,English Coonhound Mix,7
2015,Dog,Chihuahua Shorthair/Yorkshire Terrier,7
2015,Dog,Dogo Argentino Mix,7
2015,Dog,Toy Poodle,6
2015,Dog,Wire Hair Fox Terrier Mix,6
2015,Dog,Treeing Cur Mix,6
2015,Dog,Pit Bull/Pointer,6
2015,Dog,Standard Poodle/Labrador Retriever,6
2015,Dog,Yorkshire Terrier/Miniature Schnauzer,6
2015,Dog,Chihuahua Shorthair/Miniature Pinscher,6
2015,Dog,Dachshund/Beagle,6
2015,Dog,Flat Coat Retriever/Papillon,6
2015,Dog,Chihuahua Shorthair/Pomeranian,6
2015,Dog,Labrador Retriever/Golden Retriever,6
2015,Dog,Finnish Spitz Mix,6
2015,Dog,Chihuahua Shorthair/Pit Bull,6
2015,Dog,Dutch Shepherd Mix,6
2015,Dog,German Shepherd/Boxer,6
2015,Dog,Australian Shepherd/Anatol Shepherd,6
2015,Dog,Chihuahua Longhair,6
2015,Dog,Cairn Terrier/Chihuahua Shorthair,6
2015,Dog,Basset Hound/Labrador Retriever,6
2015,Dog,Chesa Bay Retr Mix,6
2015,Dog,Australian Cattle Dog/Pit Bull,6
2015,Dog,American Bulldog,6
2015,Dog,Beagle/Dachshund,6
2015,Dog,Boston Terrier/Chihuahua Shorthair,6
2015,Dog,Brittany Mix,6
2015,Dog,Pit Bull/Australian Cattle Dog,5
2015,Dog,Patterdale Terr Mix,5
2015,Dog,Pit Bull/Chinese Sharpei,5
2015,Dog,Miniature Poodle/Cocker Spaniel,5
2015,Dog,Staffordshire,5
2015,Dog,Yorkshire Terrier/Chihuahua Longhair,5
2015,Dog,Miniature Pinscher/Chihuahua Shorthair,5
2015,Dog,Rottweiler/Labrador Retriever,5
2015,Dog,Vizsla Mix,5
2015,Dog,Miniature Schnauzer/Yorkshire Terrier,5
2015,Dog,Pomeranian,5
2015,Dog,St. Bernard Smooth Coat Mix,5
2015,Dog,Yorkshire Terrier/Miniature Poodle,5
2015,Dog,Chihuahua Shorthair/Manchester Terrier,5
2015,Dog,Collie Smooth/Labrador Retriever,5
2015,Dog,Chihuahua Shorthair/Beagle,5
2015,Dog,Chow Chow/Pit Bull,5
2015,Dog,Chinese Sharpei,5
2015,Dog,Lhasa Apso/Miniature Poodle,5
2015,Dog,Great Dane,5
2015,Dog,English Springer Spaniel Mix,5
2015,Dog,Dachshund/Labrador Retriever,5
2015,Dog,Harrier/Catahoula,5
2015,Dog,Dachshund Wirehair/Chihuahua Shorthair,5
2015,Dog,Field Spaniel Mix,5
2015,Dog,Chihuahua Shorthair/Swedish Vallhund,5
2015,Dog,German Shepherd/Chow Chow,5
2015,Dog,German Shepherd/Rottweiler,5
2015,Dog,Australian Shepherd/Chihuahua Shorthair,5
2015,Dog,Cardigan Welsh Corgi/Australian Cattle Dog,5
2015,Dog,Beagle/Vizsla,5
2015,Dog,Beagle/Pug,5
2015,Dog,Boerboel Mix,5
2015,Dog,Catahoula/Labrador Retriever,5
2015,Dog,Carolina Dog/Chihuahua Shorthair,5
2015,Dog,Akita Mix,5
2015,Dog,Australian Shepherd/Border Collie,5
2015,Dog,Australian Shepherd/Labrador Retriever,5
2015,Dog,Schipperke Mix,4
2015,Dog,Vizsla,4
2015,Dog,Tibetan Terrier Mix,4
2015,Dog,Pit Bull/Plott Hound,4
2015,Dog,Manchester Terrier/Dachshund,4
2015,Dog,Pug/Labrador Retriever,4
2015,Dog,Shih Tzu/Miniature Poodle,4
2015,Dog,Rat Terrier/Boston Terrier,4
2015,Dog,Norfolk Terrier/Chihuahua Shorthair,4
2015,Dog,Miniature Poodle/Maltese,4
2015,Dog,Rhod Ridgeback/Labrador Retriever,4
2015,Dog,Yorkshire Terrier/Cairn Terrier,4
2015,Dog,Landseer Mix,4
2015,Dog,Chihuahua Shorthair/Italian Greyhound,4
2015,Dog,Dachshund Wirehair/Toy Poodle,4
2015,Dog,Maltese,4
2015,Dog,Labrador Retriever/Rottweiler,4
2015,Dog,Golden Retriever/Labrador Retriever,4
2015,Dog,German Shepherd/Anatol Shepherd,4
2015,Dog,Dogue De Bordeaux Mix,4
2015,Dog,German Shepherd/Siberian Husky,4
2015,Dog,Dachshund Longhair,4
2015,Dog,Labrador Retriever/Rhod Ridgeback,4
2015,Dog,Chihuahua Shorthair/Pembroke Welsh Corgi,4
2015,Dog,Labrador Retriever/Siberian Husky,4
2015,Dog,Jack Russell Terrier/Beagle,4
2015,Dog,Lhasa Apso,4
2015,Dog,Great Dane/Labrador Retriever,4
2015,Dog,German Shepherd/Australian Cattle Dog,4
2015,Dog,English Pointer Mix,4
2015,Dog,German Wirehaired Pointer Mix,4
2015,Dog,Catahoula/Australian Cattle Dog,4
2015,Dog,Alaskan Husky,4
2015,Dog,Cairn Terrier,4
2015,Dog,Bernese Mountain Dog Mix,4
2015,Dog,Border Collie/Australian Cattle Dog,4
2015,Dog,Blue Lacy,4
2015,Dog,Anatol Shepherd/Redbone Hound,4
2015,Dog,Cardigan Welsh Corgi/Pointer,4
2015,Dog,Border Collie/German Shepherd,4
2015,Dog,Black Mouth Cur/Catahoula,4
2015,Dog,Bloodhound,4
2015,Dog,Tibetan Spaniel Mix,3
2015,Dog,Neapolitan Mastiff Mix,3
2015,Dog,Whippet/Labrador Retriever,3
2015,Dog,Pbgv,3
2015,Dog,Standard Poodle Mix,3
2015,Dog,Pit Bull/Chow Chow,3
2015,Dog,Papillon,3
2015,Dog,Rat Terrier/Miniature Poodle,3
2015,Dog,Silky Terrier Mix,3
2015,Dog,Pbgv Mix,3
2015,Dog,Picardy Sheepdog Mix,3
2015,Dog,Scottish Terrier Mix,3
2015,Dog,Maltese/Toy Poodle,3
2015,Dog,Shih Tzu/Miniature Schnauzer,3
2015,Dog,Pointer/Border Collie,3
2015,Dog,Pit Bull/Boston Terrier,3
2015,Dog,Weimaraner,3
2015,Dog,Siberian Husky/Border Collie,3
2015,Dog,Siberian Husky/Labrador Retriever,3
2015,Dog,Wirehaired Pointing Griffon Mix,3
2015,Dog,Irish Terrier Mix,3
2015,Dog,German Shepherd/Alaskan Husky,3
2015,Dog,Dachshund/Pug,3
2015,Dog,Great Pyrenees/Catahoula,3
2015,Dog,Labrador Retriever/Doberman Pinsch,3
2015,Dog,Collie Smooth,3
2015,Dog,Labrador Retriever/Redbone Hound,3
2015,Dog,Labrador Retriever/Greyhound,3
2015,Dog,Jack Russell Terrier/Rat Terrier,3
2015,Dog,Labrador Retriever/Mastiff,3
2015,Dog,Great Pyrenees/Anatol Shepherd,3
2015,Dog,Labrador Retriever/Basset Hound,3
2015,Dog,Labrador Retriever/Flat Coat Retriever,3
2015,Dog,Chihuahua Shorthair/Basset Hound,3
2015,Dog,Labrador Retriever/German Shorthair Pointer,3
2015,Dog,German Shepherd/Pit Bull,3
2015,Dog,German Shepherd/Australian Shepherd,3
2015,Dog,Beagle/Labrador Retriever,3
2015,Dog,Belgian Malinois,3
2015,Dog,American Bulldog/Basset Hound,3
2015,Dog,Bichon Frise,3
2015,Dog,Beagle/Basset Hound,3
2015,Dog,American Eskimo Mix,3
2015,Dog,Catahoula/Chinese Sharpei,3
2015,Dog,Airedale Terrier Mix,3
2015,Dog,Alaskan Malamute,3
2015,Dog,Australian Cattle Dog/Pointer,3
2015,Dog,Boxer/Staffordshire,3
2015,Dog,Australian Cattle Dog/Staffordshire,3
2015,Dog,Cardigan Welsh Corgi,3
2015,Dog,Bloodhound Mix,3
2015,Dog,Catahoula,3
2015,Dog,Australian Kelpie,3
2015,Dog,Cavalier Span Mix,3
2015,Dog,Anatol Shepherd/Border Collie,3
2015,Dog,Australian Cattle Dog/Beagle,3
2015,Dog,Blue Lacy/Australian Kelpie,3
2015,Dog,Boxer/Anatol Shepherd,3
2015,Dog,Blue Lacy/Pit Bull,3
2015,Dog,Australian Cattle Dog/Border Collie,3
2015,Dog,Bluetick Hound Mix,3
2015,Dog,Bull Terrier,3
2015,Dog,Australian Kelpie/Pit Bull,3
2015,Dog,Cane Corso,3
2015,Dog,Anatol Shepherd/Great Pyrenees,3
2015,Dog,Beagle/German Shepherd,3
2015,Dog,Anatol Shepherd/Mastiff,3
2015,Dog,Beagle/Pointer,3
2015,Dog,Border Collie/Great Pyrenees,3
2015,Dog,Catahoula/Cardigan Welsh Corgi,3
2015,Dog,American Pit Bull Terrier/Labrador Retriever,3
2015,Dog,Bearded Collie Mix,3
2015,Dog,Akita/Siberian Husky,3
2015,Dog,Bedlington Terr Mix,3
2015,Dog,Australian Cattle Dog/Akita,3
2015,Dog,Australian Terrier Mix,3
2015,Dog,Boxer/Australian Cattle Dog,3
2015,Dog,Pit Bull/Basset Hound,2
2015,Dog,Plott Hound,2
2015,Dog,Parson Russell Terrier,2
2015,Dog,Miniature Poodle/Dachshund,2
2015,Dog,Pit Bull/Alaskan Husky,2
2015,Dog,Shiba Inu,2
2015,Dog,West Highland,2
2015,Dog,Yorkshire Terrier/Border Terrier,2
2015,Dog,Parson Russell Terrier/Beagle,2
2015,Dog,Pit Bull/Bulldog,2
2015,Dog,Pekingese,2
2015,Dog,Shih Tzu/Cardigan Welsh Corgi,2
2015,Dog,Old English Bulldog Mix,2
2015,Dog,Pointer/Australian Cattle Dog,2
2015,Dog,Saluki,2
2015,Dog,Queensland Heeler/Chihuahua Shorthair,2
2015,Dog,Miniature Poodle/Yorkshire Terrier,2
2015,Dog,Pit Bull/Dachshund,2
2015,Dog,Staffordshire/Boston Terrier,2
2015,Dog,Yorkshire Terrier/Norfolk Terrier,2
2015,Dog,Mexican Hairless Mix,2
2015,Dog,Rat Terrier/Cardigan Welsh Corgi,2
2015,Dog,Nova Scotia Duck Tolling Retriever Mix,2
2015,Dog,Miniature Poodle/Chihuahua Shorthair,2
2015,Dog,Tibetan Terrier/Lhasa Apso,2
2015,Dog,Queensland Heeler,2
2015,Dog,Rottweiler/Rhod Ridgeback,2
2015,Dog,Silky Terrier/Yorkshire Terrier,2
2015,Dog,Pomeranian/Chihuahua Shorthair,2
2015,Dog,Pekingese/Jack Russell Terrier,2
2015,Dog,Vizsla/Labrador Retriever,2
2015,Dog,Miniature Poodle/Lhasa Apso,2
2015,Dog,Weimaraner/Pit Bull,2
2015,Dog,Newfoundland Mix,2
2015,Dog,Podengo Pequeno Mix,2
2015,Dog,St. Bernard Rough Coat/Boxer,2
2015,Dog,Pharaoh Hound,2
2015,Dog,Shih Tzu/Yorkshire Terrier,2
2015,Dog,Manchester Terrier/Pembroke Welsh Corgi,2
2015,Dog,Manchester Terrier/Norfolk Terrier,2
2015,Dog,Mastiff/Boxer,2
2015,Dog,Miniature Schnauzer/Cairn Terrier,2
2015,Dog,Rottweiler/Chow Chow,2
2015,Dog,Old English Bulldog,2
2015,Dog,Labrador Retriever/Collie Smooth,2
2015,Dog,Great Pyrenees/Pointer,2
2015,Dog,English Shepherd,2
2015,Dog,Irish Terrier/Border Terrier,2
2015,Dog,Dachshund/Miniature Poodle,2
2015,Dog,Chihuahua Shorthair/Cairn Terrier,2
2015,Dog,Collie Rough/Labrador Retriever,2
2015,Dog,Italian Greyhound/Chihuahua Shorthair,2
2015,Dog,Chihuahua Shorthair/Whippet,2
2015,Dog,Dachshund/Rat Terrier,2
2015,Dog,Leonberger Mix,2
2015,Dog,Dachshund/Yorkshire Terrier,2
2015,Dog,Golden Retriever/Beagle,2
2015,Dog,Chinese Crested Mix,2
2015,Dog,Golden Retriever/Collie Rough,2
2015,Dog,Jack Russell Terrier/Border Collie,2
2015,Dog,Labrador Retriever/Great Dane,2
2015,Dog,German Shepherd/Black Mouth Cur,2
2015,Dog,Labrador Retriever/Miniature Poodle,2
2015,Dog,Jack Russell Terrier/Dachshund,2
2015,Dog,Great Pyrenees/Golden Retriever,2
2015,Dog,German Shepherd/Border Collie,2
2015,Dog,Labrador Retriever/Standard Poodle,2
2015,Dog,Jack Russell Terrier/Shih Tzu,2
2015,Dog,French Bulldog Mix,2
2015,Dog,Japanese Chin Mix,2
2015,Dog,German Shepherd/Akita,2
2015,Dog,Jindo Mix,2
2015,Dog,Labrador Retriever/Collie Rough,2
2015,Dog,Keeshond Mix,2
2015,Dog,Golden Retriever/Chow Chow,2
2015,Dog,Dalmatian/Australian Cattle Dog,2
2015,Dog,Golden Retriever/Dachshund,2
2015,Dog,German Shepherd/Chinese Sharpei,2
2015,Dog,Chow Chow,2
2015,Dog,Chihuahua Shorthair/Smooth Fox Terrier,2
2015,Dog,English Setter Mix,2
2015,Dog,Dachshund Longhair/Miniature Schnauzer,2
2015,Dog,Dachshund/Bull Terrier,2
2015,Dog,Labrador Retriever/Australian Kelpie,2
2015,Dog,Feist Mix,2
2015,Dog,Cocker Spaniel/Chihuahua Shorthair,2
2015,Dog,Finnish Spitz,2
2015,Dog,Chihuahua Shorthair/Miniature Schnauzer,2
2015,Dog,Dachshund/English Foxhound,2
2015,Dog,Dachshund Wirehair/Cairn Terrier,2
2015,Dog,Chow Chow/Australian Cattle Dog,2
2015,Dog,Labrador Retriever/Black Mouth Cur,2
2015,Dog,Coton De Tulear Mix,2
2015,Dog,Labrador Retriever/Blue Lacy,2
2015,Dog,Harrier,2
2015,Dog,Dutch Shepherd/Labrador Retriever,2
2015,Dog,Lhasa Apso/Cairn Terrier,2
2015,Dog,Cocker Spaniel/Miniature Poodle,2
2015,Dog,Dachshund/Pit Bull,2
2015,Dog,Chinese Sharpei/American Bulldog,2
2015,Dog,English Cocker Spaniel Mix,2
2015,Dog,German Shepherd/Collie Rough,2
2015,Dog,Border Collie/Dachshund,2
2015,Dog,Border Terrier/Miniature Poodle,2
2015,Dog,Carolina Dog/Australian Cattle Dog,2
2015,Dog,Blue Lacy/Pointer,2
2015,Dog,Cairn Terrier/Border Collie,2
2015,Dog,Black Mouth Cur/German Shepherd,2
2015,Dog,Bernese Mountain Dog,2
2015,Dog,Boxer/American Staffordshire Terrier,2
2015,Dog,Catahoula/Anatol Shepherd,2
2015,Dog,Australian Kelpie/Beagle,2
2015,Dog,Australian Cattle Dog/Jack Russell Terrier,2
2015,Dog,Chihuahua Longhair/Cardigan Welsh Corgi,2
2015,Dog,Canaan Dog Mix,2
2015,Dog,Chihuahua Longhair/Dachshund,2
2015,Dog,Beagle/Chihuahua Shorthair,2
2015,Dog,Black Mouth Cur/Mastiff,2
2015,Dog,Carolina Dog,2
2015,Dog,Boxer/Border Collie,2
2015,Dog,Border Terrier,2
2015,Dog,Boxer/Chinese Sharpei,2
2015,Dog,American Eskimo/Border Collie,2
2015,Dog,Boxer/Great Dane,2
2015,Dog,Australian Cattle Dog/Great Pyrenees,2
2015,Dog,Basenji/Australian Cattle Dog,2
2015,Dog,Beagle/Australian Cattle Dog,2
2015,Dog,Boxer/Miniature Poodle,2
2015,Dog,Border Collie/Boxer,2
2015,Dog,Alaskan Husky/German Shepherd,2
2015,Dog,Canaan Dog/Redbone Hound,2
2015,Dog,Australian Cattle Dog/Pembroke Welsh Corgi,2
2015,Dog,American Bulldog/Pit Bull,2
2015,Dog,Brittany,2
2015,Dog,Australian Cattle Dog/Chow Chow,2
2015,Dog,Australian Cattle Dog/Boxer,2
2015,Dog,Black Mouth Cur/Australian Cattle Dog,2
2015,Dog,Brittany/Labrador Retriever,2
2015,Dog,Border Collie/Pointer,2
2015,Dog,Australian Cattle Dog/Bull Terrier,2
2015,Dog,Australian Cattle Dog/Dachshund,2
2015,Dog,Border Collie/Australian Shepherd,2
2015,Dog,Beagle/Standard Poodle,2
2015,Dog,Bull Terrier Miniature,2
2015,Dog,American Foxhound Mix,2
2015,Dog,Australian Cattle Dog/Cardigan Welsh Corgi,2
2015,Dog,Border Terrier/Chihuahua Shorthair,2
2015,Dog,Bull Terrier/Boxer,2
2015,Dog,Black Mouth Cur/Basset Hound,2
2015,Dog,Bulldog Mix,2
2015,Dog,American Pit Bull Terrier,2
2015,Dog,Bullmastiff,2
2015,Dog,Boston Terrier/Dachshund,2
2015,Dog,Australian Cattle Dog/Chinese Sharpei,2
2015,Dog,Chihuahua Longhair/Maltese,2
2015,Dog,Boxer/Beagle,2
2015,Dog,Boxer/Black Mouth Cur,2
2015,Dog,Black Mouth Cur/Blue Lacy,2
2015,Dog,Manchester Terrier/Chihuahua Shorthair,1
2015,Dog,Smooth Fox Terrier/Rat Terrier,1
2015,Dog,Norwich Terrier/Cairn Terrier,1
2015,Dog,Otterhound Mix,1
2015,Dog,Plott Hound/Bull Terrier,1
2015,Dog,Pomeranian/Shetland Sheepdog,1
2015,Dog,Welsh Terrier,1
2015,Dog,Mastiff/Rottweiler,1
2015,Dog,Mastiff/German Shepherd,1
2015,Dog,Yorkshire Terrier/Shih Tzu,1
2015,Dog,Plott Hound/Australian Cattle Dog,1
2015,Dog,Maltese/Lhasa Apso,1
2015,Dog,Pembroke Welsh Corgi/Basset Hound,1
2015,Dog,Miniature Poodle/Border Terrier,1
2015,Dog,Vizsla/German Shepherd,1
2015,Dog,Miniature Poodle/Cairn Terrier,1
2015,Dog,Whippet/Jack Russell Terrier,1
2015,Dog,Pharaoh Hound/Australian Cattle Dog,1
2015,Dog,Pomeranian/American Eskimo,1
2015,Dog,Pug/Border Terrier,1
2015,Dog,Pit Bull/Pug,1
2015,Dog,Pug/Boston Terrier,1
2015,Dog,St. Bernard Rough Coat,1
2015,Dog,Pharaoh Hound/Border Collie,1
2015,Dog,Staffordshire/Boxer,1
2015,Dog,Pug/French Bulldog,1
2015,Dog,Norfolk Terrier,1
2015,Dog,Mastiff/Cane Corso,1
2015,Dog,Pointer,1
2015,Dog,Pug/Pekingese,1
2015,Dog,Pembroke Welsh Corgi/Dachshund,1
2015,Dog,Pug/Pit Bull,1
2015,Dog,Norfolk Terrier/Dachshund,1
2015,Dog,Pug/Pomeranian,1
2015,Dog,Norwich Terrier/Border Terrier,1
2015,Dog,Pug/Schipperke,1
2015,Dog,Wire Hair Fox Terrier,1
2015,Dog,Pug/Staffordshire,1
2015,Dog,Pembroke Welsh Corgi/Golden Retriever,1
2015,Dog,Old English Sheepdog,1
2015,Dog,Siberian Husky/Australian Cattle Dog,1
2015,Dog,Maltese/Shih Tzu,1
2015,Dog,Pembroke Welsh Corgi/Anatol Shepherd,1
2015,Dog,Old English Sheepdog Mix,1
2015,Dog,Skye Terrier Mix,1
2015,Dog,Queensland Heeler/German Shepherd,1
2015,Dog,Pit Bull/Weimaraner,1
2015,Dog,Queensland Heeler/Great Dane,1
2015,Dog,Miniature Pinscher/Whippet,1
2015,Dog,Queensland Heeler/Pit Bull,1
2015,Dog,Newfoundland/Border Collie,1
2015,Dog,Queensland Heeler/Pointer,1
2015,Dog,Staffordshire/Labrador Retriever,1
2015,Dog,Miniature Poodle/English Cocker Spaniel,1
2015,Dog,Standard Poodle/Whippet,1
2015,Dog,Miniature Poodle/Havanese,1
2015,Dog,Plott Hound/Pit Bull,1
2015,Dog,Rat Terrier/Beagle,1
2015,Dog,Toy Fox Terrier/Dachshund,1
2015,Dog,Pit Bull/American Foxhound,1
2015,Dog,Toy Poodle/Cocker Spaniel,1
2015,Dog,Rat Terrier/Cairn Terrier,1
2015,Dog,Pointer/American Pit Bull Terrier,1
2015,Dog,Papillon/Australian Cattle Dog,1
2015,Dog,Vizsla/Catahoula,1
2015,Dog,Miniature Poodle/Labrador Retriever,1
2015,Dog,Vizsla/Staffordshire,1
2015,Dog,Rat Terrier/English Pointer,1
2015,Dog,Pointer/Boxer,1
2015,Dog,Rat Terrier/Jack Russell Terrier,1
2015,Dog,Mastiff/Akita,1
2015,Dog,Papillon/Chihuahua Shorthair,1
2015,Dog,Whippet/Borzoi,1
2015,Dog,Pit Bull/Beagle,1
2015,Dog,Whippet/Treeing Cur,1
2015,Dog,Redbone Hound,1
2015,Dog,Wire Hair Fox Terrier/Chihuahua Shorthair,1
2015,Dog,Pit Bull/Black Mouth Cur,1
2015,Dog,Pointer/Pit Bull,1
2015,Dog,Redbone Hound/Australian Cattle Dog,1
2015,Dog,Yorkshire Terrier/Chinese Crested,1
2015,Dog,Rhod Ridgeback,1
2015,Dog,Siberian Husky/Anatol Shepherd,1
2015,Dog,Papillon/Miniature Poodle,1
2015,Dog,Siberian Husky/Australian Shepherd,1
2015,Dog,Manchester Terrier/Australian Kelpie,1
2015,Dog,Miniature Schnauzer/West Highland,1
2015,Dog,Rhod Ridgeback/Mastiff,1
2015,Dog,Siberian Husky/Pit Bull,1
2015,Dog,Rhod Ridgeback/Pit Bull,1
2015,Dog,Pit Bull/Queensland Heeler,1
2015,Dog,Rhod Ridgeback/Plott Hound,1
2015,Dog,Pit Bull/Rottweiler,1
2015,Dog,Pit Bull/Bull Terrier,1
2015,Dog,Soft Coated Wheaten Terrier,1
2015,Dog,Miniature Poodle/Pomeranian,1
2015,Dog,Spanish Mastiff Mix,1
2015,Dog,Rottweiler/Australian Cattle Dog,1
2015,Dog,Pembroke Welsh Corgi/Australian Shepherd,1
2015,Dog,Rottweiler/Beagle,1
2015,Dog,St. Bernard Smooth Coat,1
2015,Dog,Maltese/Yorkshire Terrier,1
2015,Dog,Plott Hound/Blue Lacy,1
2015,Dog,Miniature Poodle/Shih Tzu,1
2015,Dog,Plott Hound/Boxer,1
2015,Dog,Pit Bull/Cardigan Welsh Corgi,1
2015,Dog,Staffordshire/Bull Terrier,1
2015,Dog,Pit Bull/Carolina Dog,1
2015,Dog,Standard Poodle,1
2015,Dog,Pekingese/Cavalier Span,1
2015,Dog,Plott Hound/German Shepherd,1
2015,Dog,Saluki Mix,1
2015,Dog,Standard Schnauzer,1
2015,Dog,Samoyed Mix,1
2015,Dog,Manchester Terrier/Beagle,1
2015,Dog,Pit Bull/Chihuahua Shorthair,1
2015,Dog,Plott Hound/Whippet,1
2015,Dog,Pekingese/Chihuahua Shorthair,1
2015,Dog,Norfolk Terrier/Border Terrier,1
2015,Dog,Scottish Terrier,1
2015,Dog,Toy Fox Terrier/Yorkshire Terrier,1
2015,Dog,Papillon/Skye Terrier,1
2015,Dog,Norfolk Terrier/Cairn Terrier,1
2015,Dog,Shetland Sheepdog,1
2015,Dog,Toy Poodle/Maltese,1
2015,Dog,Manchester Terrier/Labrador Retriever,1
2015,Dog,Treeing Walker Coonhound,1
2015,Dog,Shetland Sheepdog/Basenji,1
2015,Dog,Unknown Mix,1
2015,Dog,Shetland Sheepdog/Border Collie,1
2015,Dog,Pointer/Australian Kelpie,1
2015,Dog,Shetland Sheepdog/Cavalier Span,1
2015,Dog,Vizsla/Dachshund,1
2015,Dog,Shetland Sheepdog/Keeshond,1
2015,Dog,Pointer/Blue Lacy,1
2015,Dog,Shetland Sheepdog/Pomeranian,1
2015,Dog,Pembroke Welsh Corgi/German Shepherd,1
2015,Dog,Pekingese/Miniature Poodle,1
2015,Dog,Weimaraner/Labrador Retriever,1
2015,Dog,Pit Bull/Dalmatian,1
2015,Dog,Welsh Springer Spaniel,1
2015,Dog,Miniature Schnauzer/Border Terrier,1
2015,Dog,Pointer/Bull Terrier,1
2015,Dog,Pit Bull/Doberman Pinsch,1
2015,Dog,West Highland/Cairn Terrier,1
2015,Dog,Shih Tzu/Australian Shepherd,1
2015,Dog,Whippet/Australian Cattle Dog,1
2015,Dog,Pit Bull/Dogue De Bordeaux,1
2015,Dog,Whippet/Chihuahua Shorthair,1
2015,Dog,Shih Tzu/Cocker Spaniel,1
2015,Dog,Pointer/Catahoula,1
2015,Dog,Shih Tzu/Dachshund,1
2015,Dog,Whippet/Whippet,1
2015,Dog,Shih Tzu/Havanese,1
2015,Dog,Pointer/Collie Smooth,1
2015,Dog,Shih Tzu/Maltese,1
2015,Dog,Miniature Poodle/American Eskimo,1
2015,Dog,Pit Bull/English Bulldog,1
2015,Dog,Nova Scotia Duck Tolling Retriever,1
2015,Dog,Pit Bull/German Shepherd,1
2015,Dog,Pointer/Staffordshire,1
2015,Dog,Miniature Pinscher/Pomeranian,1
2015,Dog,Miniature Poodle/Australian Cattle Dog,1
2015,Dog,Miniature Schnauzer/Jack Russell Terrier,1
2015,Dog,Yorkshire Terrier/Maltese,1
2015,Dog,Pit Bull/Mastiff,1
2015,Dog,Miniature Poodle/Bichon Frise,1
2015,Dog,Siberian Husky/Alaskan Malamute,1
2015,Dog,Rat Terrier/Pug,1
2015,Dog,Port Water Dog Mix,1
2015,Dog,Yorkshire Terrier/Toy Poodle,1
2015,Dog,Presa Canario,1
2015,Dog,Presa Canario Mix,1
2015,Dog,German Shepherd/Greyhound,1
2015,Dog,French Bulldog/Pug,1
2015,Dog,Dachshund Stan Mix,1
2015,Dog,Glen Of Imaal Mix,1
2015,Dog,German Shepherd/Catahoula,1
2015,Dog,Glen Of Imaal/Ibizan Hound,1
2015,Dog,Lhasa Apso/Pbgv,1
2015,Dog,Chihuahua Shorthair/Cavalier Span,1
2015,Dog,Flat Coat Retriever/Golden Retriever,1
2015,Dog,Cocker Spaniel/Standard Poodle,1
2015,Dog,Labrador Retriever/Dachshund,1
2015,Dog,Golden Retriever/Australian Cattle Dog,1
2015,Dog,Labrador Retriever/Pembroke Welsh Corgi,1
2015,Dog,Dachshund/Shetland Sheepdog,1
2015,Dog,Dachshund/Miniature Pinscher,1
2015,Dog,Golden Retriever/Border Collie,1
2015,Dog,Maltese/Dalmatian,1
2015,Dog,Golden Retriever/Brittany,1
2015,Dog,Labrador Retriever/Alaskan Malamute,1
2015,Dog,Dachshund/Shih Tzu,1
2015,Dog,French Bulldog/Dachshund,1
2015,Dog,Dachshund/Whippet,1
2015,Dog,Chow Chow/Labrador Retriever,1
2015,Dog,Cocker Spaniel/Toy Poodle,1
2015,Dog,Chihuahua Shorthair/Welsh Terrier,1
2015,Dog,Golden Retriever/Finnish Spitz,1
2015,Dog,Cocker Spaniel/Australian Shepherd,1
2015,Dog,Golden Retriever/German Shepherd,1
2015,Dog,Labrador Retriever/Pug,1
2015,Dog,Dalmatian,1
2015,Dog,Labrador Retriever/Vizsla,1
2015,Dog,Golden Retriever/Standard Poodle,1
2015,Dog,German Shorthair Pointer,1
2015,Dog,Golden Retriever/Whippet,1
2015,Dog,German Shorthair Pointer/Brittany,1
2015,Dog,Collie Rough,1
2015,Dog,Chihuahua Shorthair/Dachshund Wirehair,1
2015,Dog,Chihuahua Shorthair/Chinese Sharpei,1
2015,Dog,Dachshund Wirehair,1
